season,time,ThirdPractice,FirstPractice,SecondPractice,raceName,round,url,Sprint,Circuit,Qualifying,date
2010,12:00:00Z,,,,Monaco Grand Prix,6,http://en.wikipedia.org/wiki/2010_Monaco_Grand_Prix,,"{'circuitId': 'monaco', 'url': 'http://en.wikipedia.org/wiki/Circuit_de_Monaco', 'circuitName': 'Circuit de Monaco', 'Location': {'lat': '43.7347', 'long': '7.42056', 'locality': 'Monte-Carlo', 'country': 'Monaco'}}",,2010-05-16
2010,11:00:00Z,,,,Turkish Grand Prix,7,http://en.wikipedia.org/wiki/2010_Turkish_Grand_Prix,,"{'circuitId': 'istanbul', 'url': 'http://en.wikipedia.org/wiki/Istanbul_Park', 'circuitName': 'Istanbul Park', 'Location': {'lat': '40.9517', 'long': '29.405', 'locality': 'Istanbul', 'country': 'Turkey'}}",,2010-05-30
2010,16:00:00Z,,,,Canadian Grand Prix,8,http://en.wikipedia.org/wiki/2010_Canadian_Grand_Prix,,"{'circuitId': 'villeneuve', 'url': 'http://en.wikipedia.org/wiki/Circuit_Gilles_Villeneuve', 'circuitName': 'Circuit Gilles Villeneuve', 'Location': {'lat': '45.5', 'long': '-73.5228', 'locality': 'Montreal', 'country': 'Canada'}}",,2010-06-13
2010,12:00:00Z,,,,European Grand Prix,9,http://en.wikipedia.org/wiki/2010_European_Grand_Prix,,"{'circuitId': 'valencia', 'url': 'http://en.wikipedia.org/wiki/Valencia_Street_Circuit', 'circuitName': 'Valencia Street Circuit', 'Location': {'lat': '39.4589', 'long': '-0.331667', 'locality': 'Valencia', 'country': 'Spain'}}",,2010-06-27
2010,12:00:00Z,,,,British Grand Prix,10,http://en.wikipedia.org/wiki/2010_British_Grand_Prix,,"{'circuitId': 'silverstone', 'url': 'http://en.wikipedia.org/wiki/Silverstone_Circuit', 'circuitName': 'Silverstone Circuit', 'Location': {'lat': '52.0786', 'long': '-1.01694', 'locality': 'Silverstone', 'country': 'UK'}}",,2010-07-11
2010,12:00:00Z,,,,German Grand Prix,11,http://en.wikipedia.org/wiki/2010_German_Grand_Prix,,"{'circuitId': 'hockenheimring', 'url': 'http://en.wikipedia.org/wiki/Hockenheimring', 'circuitName': 'Hockenheimring', 'Location': {'lat': '49.3278', 'long': '8.56583', 'locality': 'Hockenheim', 'country': 'Germany'}}",,2010-07-25
2010,12:00:00Z,,,,Hungarian Grand Prix,12,http://en.wikipedia.org/wiki/2010_Hungarian_Grand_Prix,,"{'circuitId': 'hungaroring', 'url': 'http://en.wikipedia.org/wiki/Hungaroring', 'circuitName': 'Hungaroring', 'Location': {'lat': '47.5789', 'long': '19.2486', 'locality': 'Budapest', 'country': 'Hungary'}}",,2010-08-01
2010,12:00:00Z,,,,Belgian Grand Prix,13,http://en.wikipedia.org/wiki/2010_Belgian_Grand_Prix,,"{'circuitId': 'spa', 'url': 'http://en.wikipedia.org/wiki/Circuit_de_Spa-Francorchamps', 'circuitName': 'Circuit de Spa-Francorchamps', 'Location': {'lat': '50.4372', 'long': '5.97139', 'locality': 'Spa', 'country': 'Belgium'}}",,2010-08-29
2010,12:00:00Z,,,,Italian Grand Prix,14,http://en.wikipedia.org/wiki/2010_Italian_Grand_Prix,,"{'circuitId': 'monza', 'url': 'http://en.wikipedia.org/wiki/Autodromo_Nazionale_Monza', 'circuitName': 'Autodromo Nazionale di Monza', 'Location': {'lat': '45.6156', 'long': '9.28111', 'locality': 'Monza', 'country': 'Italy'}}",,2010-09-12
2010,12:00:00Z,,,,Singapore Grand Prix,15,http://en.wikipedia.org/wiki/2010_Singapore_Grand_Prix,,"{'circuitId': 'marina_bay', 'url': 'http://en.wikipedia.org/wiki/Marina_Bay_Street_Circuit', 'circuitName': 'Marina Bay Street Circuit', 'Location': {'lat': '1.2914', 'long': '103.864', 'locality': 'Marina Bay', 'country': 'Singapore'}}",,2010-09-26
2010,06:00:00Z,,,,Japanese Grand Prix,16,http://en.wikipedia.org/wiki/2010_Japanese_Grand_Prix,,"{'circuitId': 'suzuka', 'url': 'http://en.wikipedia.org/wiki/Suzuka_Circuit', 'circuitName': 'Suzuka Circuit', 'Location': {'lat': '34.8431', 'long': '136.541', 'locality': 'Suzuka', 'country': 'Japan'}}",,2010-10-10
2010,05:00:00Z,,,,Korean Grand Prix,17,http://en.wikipedia.org/wiki/2010_Korean_Grand_Prix,,"{'circuitId': 'yeongam', 'url': 'http://en.wikipedia.org/wiki/Korean_International_Circuit', 'circuitName': 'Korean International Circuit', 'Location': {'lat': '34.7333', 'long': '126.417', 'locality': 'Yeongam County', 'country': 'Korea'}}",,2010-10-24
2010,16:00:00Z,,,,Brazilian Grand Prix,18,http://en.wikipedia.org/wiki/2010_Brazilian_Grand_Prix,,"{'circuitId': 'interlagos', 'url': 'http://en.wikipedia.org/wiki/Aut%C3%B3dromo_Jos%C3%A9_Carlos_Pace', 'circuitName': 'Autódromo José Carlos Pace', 'Location': {'lat': '-23.7036', 'long': '-46.6997', 'locality': 'São Paulo', 'country': 'Brazil'}}",,2010-11-07
2010,13:00:00Z,,,,Abu Dhabi Grand Prix,19,http://en.wikipedia.org/wiki/2010_Abu_Dhabi_Grand_Prix,,"{'circuitId': 'yas_marina', 'url': 'http://en.wikipedia.org/wiki/Yas_Marina_Circuit', 'circuitName': 'Yas Marina Circuit', 'Location': {'lat': '24.4672', 'long': '54.6031', 'locality': 'Abu Dhabi', 'country': 'UAE'}}",,2010-11-14
2011,06:00:00Z,,,,Australian Grand Prix,1,http://en.wikipedia.org/wiki/2011_Australian_Grand_Prix,,"{'circuitId': 'albert_park', 'url': 'http://en.wikipedia.org/wiki/Melbourne_Grand_Prix_Circuit', 'circuitName': 'Albert Park Grand Prix Circuit', 'Location': {'lat': '-37.8497', 'long': '144.968', 'locality': 'Melbourne', 'country': 'Australia'}}",,2011-03-27
2011,08:00:00Z,,,,Malaysian Grand Prix,2,http://en.wikipedia.org/wiki/2011_Malaysian_Grand_Prix,,"{'circuitId': 'sepang', 'url': 'http://en.wikipedia.org/wiki/Sepang_International_Circuit', 'circuitName': 'Sepang International Circuit', 'Location': {'lat': '2.76083', 'long': '101.738', 'locality': 'Kuala Lumpur', 'country': 'Malaysia'}}",,2011-04-10
2011,07:00:00Z,,,,Chinese Grand Prix,3,http://en.wikipedia.org/wiki/2011_Chinese_Grand_Prix,,"{'circuitId': 'shanghai', 'url': 'http://en.wikipedia.org/wiki/Shanghai_International_Circuit', 'circuitName': 'Shanghai International Circuit', 'Location': {'lat': '31.3389', 'long': '121.22', 'locality': 'Shanghai', 'country': 'China'}}",,2011-04-17
2011,12:00:00Z,,,,Turkish Grand Prix,4,http://en.wikipedia.org/wiki/2011_Turkish_Grand_Prix,,"{'circuitId': 'istanbul', 'url': 'http://en.wikipedia.org/wiki/Istanbul_Park', 'circuitName': 'Istanbul Park', 'Location': {'lat': '40.9517', 'long': '29.405', 'locality': 'Istanbul', 'country': 'Turkey'}}",,2011-05-08
2011,12:00:00Z,,,,Spanish Grand Prix,5,http://en.wikipedia.org/wiki/2011_Spanish_Grand_Prix,,"{'circuitId': 'catalunya', 'url': 'http://en.wikipedia.org/wiki/Circuit_de_Barcelona-Catalunya', 'circuitName': 'Circuit de Barcelona-Catalunya', 'Location': {'lat': '41.57', 'long': '2.26111', 'locality': 'Montmeló', 'country': 'Spain'}}",,2011-05-22
2011,12:00:00Z,,,,Monaco Grand Prix,6,http://en.wikipedia.org/wiki/2011_Monaco_Grand_Prix,,"{'circuitId': 'monaco', 'url': 'http://en.wikipedia.org/wiki/Circuit_de_Monaco', 'circuitName': 'Circuit de Monaco', 'Location': {'lat': '43.7347', 'long': '7.42056', 'locality': 'Monte-Carlo', 'country': 'Monaco'}}",,2011-05-29
2011,17:00:00Z,,,,Canadian Grand Prix,7,http://en.wikipedia.org/wiki/2011_Canadian_Grand_Prix,,"{'circuitId': 'villeneuve', 'url': 'http://en.wikipedia.org/wiki/Circuit_Gilles_Villeneuve', 'circuitName': 'Circuit Gilles Villeneuve', 'Location': {'lat': '45.5', 'long': '-73.5228', 'locality': 'Montreal', 'country': 'Canada'}}",,2011-06-12
2011,12:00:00Z,,,,European Grand Prix,8,http://en.wikipedia.org/wiki/2011_European_Grand_Prix,,"{'circuitId': 'valencia', 'url': 'http://en.wikipedia.org/wiki/Valencia_Street_Circuit', 'circuitName': 'Valencia Street Circuit', 'Location': {'lat': '39.4589', 'long': '-0.331667', 'locality': 'Valencia', 'country': 'Spain'}}",,2011-06-26
2011,12:00:00Z,,,,British Grand Prix,9,http://en.wikipedia.org/wiki/2011_British_Grand_Prix,,"{'circuitId': 'silverstone', 'url': 'http://en.wikipedia.org/wiki/Silverstone_Circuit', 'circuitName': 'Silverstone Circuit', 'Location': {'lat': '52.0786', 'long': '-1.01694', 'locality': 'Silverstone', 'country': 'UK'}}",,2011-07-10
2011,12:00:00Z,,,,German Grand Prix,10,http://en.wikipedia.org/wiki/2011_German_Grand_Prix,,"{'circuitId': 'nurburgring', 'url': 'http://en.wikipedia.org/wiki/N%C3%BCrburgring', 'circuitName': 'Nürburgring', 'Location': {'lat': '50.3356', 'long': '6.9475', 'locality': 'Nürburg', 'country': 'Germany'}}",,2011-07-24
2011,12:00:00Z,,,,Hungarian Grand Prix,11,http://en.wikipedia.org/wiki/2011_Hungarian_Grand_Prix,,"{'circuitId': 'hungaroring', 'url': 'http://en.wikipedia.org/wiki/Hungaroring', 'circuitName': 'Hungaroring', 'Location': {'lat': '47.5789', 'long': '19.2486', 'locality': 'Budapest', 'country': 'Hungary'}}",,2011-07-31
2011,12:00:00Z,,,,Belgian Grand Prix,12,http://en.wikipedia.org/wiki/2011_Belgian_Grand_Prix,,"{'circuitId': 'spa', 'url': 'http://en.wikipedia.org/wiki/Circuit_de_Spa-Francorchamps', 'circuitName': 'Circuit de Spa-Francorchamps', 'Location': {'lat': '50.4372', 'long': '5.97139', 'locality': 'Spa', 'country': 'Belgium'}}",,2011-08-28
2011,12:00:00Z,,,,Italian Grand Prix,13,http://en.wikipedia.org/wiki/2011_Italian_Grand_Prix,,"{'circuitId': 'monza', 'url': 'http://en.wikipedia.org/wiki/Autodromo_Nazionale_Monza', 'circuitName': 'Autodromo Nazionale di Monza', 'Location': {'lat': '45.6156', 'long': '9.28111', 'locality': 'Monza', 'country': 'Italy'}}",,2011-09-11
2011,12:00:00Z,,,,Singapore Grand Prix,14,http://en.wikipedia.org/wiki/2011_Singapore_Grand_Prix,,"{'circuitId': 'marina_bay', 'url': 'http://en.wikipedia.org/wiki/Marina_Bay_Street_Circuit', 'circuitName': 'Marina Bay Street Circuit', 'Location': {'lat': '1.2914', 'long': '103.864', 'locality': 'Marina Bay', 'country': 'Singapore'}}",,2011-09-25
2011,06:00:00Z,,,,Japanese Grand Prix,15,http://en.wikipedia.org/wiki/2011_Japanese_Grand_Prix,,"{'circuitId': 'suzuka', 'url': 'http://en.wikipedia.org/wiki/Suzuka_Circuit', 'circuitName': 'Suzuka Circuit', 'Location': {'lat': '34.8431', 'long': '136.541', 'locality': 'Suzuka', 'country': 'Japan'}}",,2011-10-09
2011,06:00:00Z,,,,Korean Grand Prix,16,http://en.wikipedia.org/wiki/2011_Korean_Grand_Prix,,"{'circuitId': 'yeongam', 'url': 'http://en.wikipedia.org/wiki/Korean_International_Circuit', 'circuitName': 'Korean International Circuit', 'Location': {'lat': '34.7333', 'long': '126.417', 'locality': 'Yeongam County', 'country': 'Korea'}}",,2011-10-16
2011,09:30:00Z,,,,Indian Grand Prix,17,http://en.wikipedia.org/wiki/2011_Indian_Grand_Prix,,"{'circuitId': 'buddh', 'url': 'http://en.wikipedia.org/wiki/Buddh_International_Circuit', 'circuitName': 'Buddh International Circuit', 'Location': {'lat': '28.3487', 'long': '77.5331', 'locality': 'Uttar Pradesh', 'country': 'India'}}",,2011-10-30
2011,13:00:00Z,,,,Abu Dhabi Grand Prix,18,http://en.wikipedia.org/wiki/2011_Abu_Dhabi_Grand_Prix,,"{'circuitId': 'yas_marina', 'url': 'http://en.wikipedia.org/wiki/Yas_Marina_Circuit', 'circuitName': 'Yas Marina Circuit', 'Location': {'lat': '24.4672', 'long': '54.6031', 'locality': 'Abu Dhabi', 'country': 'UAE'}}",,2011-11-13
2011,16:00:00Z,,,,Brazilian Grand Prix,19,http://en.wikipedia.org/wiki/2011_Brazilian_Grand_Prix,,"{'circuitId': 'interlagos', 'url': 'http://en.wikipedia.org/wiki/Aut%C3%B3dromo_Jos%C3%A9_Carlos_Pace', 'circuitName': 'Autódromo José Carlos Pace', 'Location': {'lat': '-23.7036', 'long': '-46.6997', 'locality': 'São Paulo', 'country': 'Brazil'}}",,2011-11-27
2012,06:00:00Z,,,,Australian Grand Prix,1,http://en.wikipedia.org/wiki/2012_Australian_Grand_Prix,,"{'circuitId': 'albert_park', 'url': 'http://en.wikipedia.org/wiki/Melbourne_Grand_Prix_Circuit', 'circuitName': 'Albert Park Grand Prix Circuit', 'Location': {'lat': '-37.8497', 'long': '144.968', 'locality': 'Melbourne', 'country': 'Australia'}}",,2012-03-18
2012,08:00:00Z,,,,Malaysian Grand Prix,2,http://en.wikipedia.org/wiki/2012_Malaysian_Grand_Prix,,"{'circuitId': 'sepang', 'url': 'http://en.wikipedia.org/wiki/Sepang_International_Circuit', 'circuitName': 'Sepang International Circuit', 'Location': {'lat': '2.76083', 'long': '101.738', 'locality': 'Kuala Lumpur', 'country': 'Malaysia'}}",,2012-03-25
2012,07:00:00Z,,,,Chinese Grand Prix,3,http://en.wikipedia.org/wiki/2012_Chinese_Grand_Prix,,"{'circuitId': 'shanghai', 'url': 'http://en.wikipedia.org/wiki/Shanghai_International_Circuit', 'circuitName': 'Shanghai International Circuit', 'Location': {'lat': '31.3389', 'long': '121.22', 'locality': 'Shanghai', 'country': 'China'}}",,2012-04-15
2012,12:00:00Z,,,,Bahrain Grand Prix,4,http://en.wikipedia.org/wiki/2012_Bahrain_Grand_Prix,,"{'circuitId': 'bahrain', 'url': 'http://en.wikipedia.org/wiki/Bahrain_International_Circuit', 'circuitName': 'Bahrain International Circuit', 'Location': {'lat': '26.0325', 'long': '50.5106', 'locality': 'Sakhir', 'country': 'Bahrain'}}",,2012-04-22
2012,12:00:00Z,,,,Spanish Grand Prix,5,http://en.wikipedia.org/wiki/2012_Spanish_Grand_Prix,,"{'circuitId': 'catalunya', 'url': 'http://en.wikipedia.org/wiki/Circuit_de_Barcelona-Catalunya', 'circuitName': 'Circuit de Barcelona-Catalunya', 'Location': {'lat': '41.57', 'long': '2.26111', 'locality': 'Montmeló', 'country': 'Spain'}}",,2012-05-13
2012,12:00:00Z,,,,Monaco Grand Prix,6,http://en.wikipedia.org/wiki/2012_Monaco_Grand_Prix,,"{'circuitId': 'monaco', 'url': 'http://en.wikipedia.org/wiki/Circuit_de_Monaco', 'circuitName': 'Circuit de Monaco', 'Location': {'lat': '43.7347', 'long': '7.42056', 'locality': 'Monte-Carlo', 'country': 'Monaco'}}",,2012-05-27
2012,18:00:00Z,,,,Canadian Grand Prix,7,http://en.wikipedia.org/wiki/2012_Canadian_Grand_Prix,,"{'circuitId': 'villeneuve', 'url': 'http://en.wikipedia.org/wiki/Circuit_Gilles_Villeneuve', 'circuitName': 'Circuit Gilles Villeneuve', 'Location': {'lat': '45.5', 'long': '-73.5228', 'locality': 'Montreal', 'country': 'Canada'}}",,2012-06-10
2012,12:00:00Z,,,,European Grand Prix,8,http://en.wikipedia.org/wiki/2012_European_Grand_Prix,,"{'circuitId': 'valencia', 'url': 'http://en.wikipedia.org/wiki/Valencia_Street_Circuit', 'circuitName': 'Valencia Street Circuit', 'Location': {'lat': '39.4589', 'long': '-0.331667', 'locality': 'Valencia', 'country': 'Spain'}}",,2012-06-24
2012,12:00:00Z,,,,British Grand Prix,9,http://en.wikipedia.org/wiki/2012_British_Grand_Prix,,"{'circuitId': 'silverstone', 'url': 'http://en.wikipedia.org/wiki/Silverstone_Circuit', 'circuitName': 'Silverstone Circuit', 'Location': {'lat': '52.0786', 'long': '-1.01694', 'locality': 'Silverstone', 'country': 'UK'}}",,2012-07-08
2012,12:00:00Z,,,,German Grand Prix,10,http://en.wikipedia.org/wiki/2012_German_Grand_Prix,,"{'circuitId': 'hockenheimring', 'url': 'http://en.wikipedia.org/wiki/Hockenheimring', 'circuitName': 'Hockenheimring', 'Location': {'lat': '49.3278', 'long': '8.56583', 'locality': 'Hockenheim', 'country': 'Germany'}}",,2012-07-22
2012,12:00:00Z,,,,Hungarian Grand Prix,11,http://en.wikipedia.org/wiki/2012_Hungarian_Grand_Prix,,"{'circuitId': 'hungaroring', 'url': 'http://en.wikipedia.org/wiki/Hungaroring', 'circuitName': 'Hungaroring', 'Location': {'lat': '47.5789', 'long': '19.2486', 'locality': 'Budapest', 'country': 'Hungary'}}",,2012-07-29
2012,12:00:00Z,,,,Belgian Grand Prix,12,http://en.wikipedia.org/wiki/2012_Belgian_Grand_Prix,,"{'circuitId': 'spa', 'url': 'http://en.wikipedia.org/wiki/Circuit_de_Spa-Francorchamps', 'circuitName': 'Circuit de Spa-Francorchamps', 'Location': {'lat': '50.4372', 'long': '5.97139', 'locality': 'Spa', 'country': 'Belgium'}}",,2012-09-02
2012,12:00:00Z,,,,Italian Grand Prix,13,http://en.wikipedia.org/wiki/2012_Italian_Grand_Prix,,"{'circuitId': 'monza', 'url': 'http://en.wikipedia.org/wiki/Autodromo_Nazionale_Monza', 'circuitName': 'Autodromo Nazionale di Monza', 'Location': {'lat': '45.6156', 'long': '9.28111', 'locality': 'Monza', 'country': 'Italy'}}",,2012-09-09
2012,12:00:00Z,,,,Singapore Grand Prix,14,http://en.wikipedia.org/wiki/2012_Singapore_Grand_Prix,,"{'circuitId': 'marina_bay', 'url': 'http://en.wikipedia.org/wiki/Marina_Bay_Street_Circuit', 'circuitName': 'Marina Bay Street Circuit', 'Location': {'lat': '1.2914', 'long': '103.864', 'locality': 'Marina Bay', 'country': 'Singapore'}}",,2012-09-23
2012,06:00:00Z,,,,Japanese Grand Prix,15,http://en.wikipedia.org/wiki/2012_Japanese_Grand_Prix,,"{'circuitId': 'suzuka', 'url': 'http://en.wikipedia.org/wiki/Suzuka_Circuit', 'circuitName': 'Suzuka Circuit', 'Location': {'lat': '34.8431', 'long': '136.541', 'locality': 'Suzuka', 'country': 'Japan'}}",,2012-10-07
2012,06:00:00Z,,,,Korean Grand Prix,16,http://en.wikipedia.org/wiki/2012_Korean_Grand_Prix,,"{'circuitId': 'yeongam', 'url': 'http://en.wikipedia.org/wiki/Korean_International_Circuit', 'circuitName': 'Korean International Circuit', 'Location': {'lat': '34.7333', 'long': '126.417', 'locality': 'Yeongam County', 'country': 'Korea'}}",,2012-10-14
2012,09:30:00Z,,,,Indian Grand Prix,17,http://en.wikipedia.org/wiki/2012_Indian_Grand_Prix,,"{'circuitId': 'buddh', 'url': 'http://en.wikipedia.org/wiki/Buddh_International_Circuit', 'circuitName': 'Buddh International Circuit', 'Location': {'lat': '28.3487', 'long': '77.5331', 'locality': 'Uttar Pradesh', 'country': 'India'}}",,2012-10-28
2012,13:00:00Z,,,,Abu Dhabi Grand Prix,18,http://en.wikipedia.org/wiki/2012_Abu_Dhabi_Grand_Prix,,"{'circuitId': 'yas_marina', 'url': 'http://en.wikipedia.org/wiki/Yas_Marina_Circuit', 'circuitName': 'Yas Marina Circuit', 'Location': {'lat': '24.4672', 'long': '54.6031', 'locality': 'Abu Dhabi', 'country': 'UAE'}}",,2012-11-04
2012,19:00:00Z,,,,United States Grand Prix,19,http://en.wikipedia.org/wiki/2012_United_States_Grand_Prix,,"{'circuitId': 'americas', 'url': 'http://en.wikipedia.org/wiki/Circuit_of_the_Americas', 'circuitName': 'Circuit of the Americas', 'Location': {'lat': '30.1328', 'long': '-97.6411', 'locality': 'Austin', 'country': 'USA'}}",,2012-11-18
2012,16:00:00Z,,,,Brazilian Grand Prix,20,http://en.wikipedia.org/wiki/2012_Brazilian_Grand_Prix,,"{'circuitId': 'interlagos', 'url': 'http://en.wikipedia.org/wiki/Aut%C3%B3dromo_Jos%C3%A9_Carlos_Pace', 'circuitName': 'Autódromo José Carlos Pace', 'Location': {'lat': '-23.7036', 'long': '-46.6997', 'locality': 'São Paulo', 'country': 'Brazil'}}",,2012-11-25
2013,06:00:00Z,,,,Australian Grand Prix,1,http://en.wikipedia.org/wiki/2013_Australian_Grand_Prix,,"{'circuitId': 'albert_park', 'url': 'http://en.wikipedia.org/wiki/Melbourne_Grand_Prix_Circuit', 'circuitName': 'Albert Park Grand Prix Circuit', 'Location': {'lat': '-37.8497', 'long': '144.968', 'locality': 'Melbourne', 'country': 'Australia'}}",,2013-03-17
2013,08:00:00Z,,,,Malaysian Grand Prix,2,http://en.wikipedia.org/wiki/2013_Malaysian_Grand_Prix,,"{'circuitId': 'sepang', 'url': 'http://en.wikipedia.org/wiki/Sepang_International_Circuit', 'circuitName': 'Sepang International Circuit', 'Location': {'lat': '2.76083', 'long': '101.738', 'locality': 'Kuala Lumpur', 'country': 'Malaysia'}}",,2013-03-24
2013,07:00:00Z,,,,Chinese Grand Prix,3,http://en.wikipedia.org/wiki/2013_Chinese_Grand_Prix,,"{'circuitId': 'shanghai', 'url': 'http://en.wikipedia.org/wiki/Shanghai_International_Circuit', 'circuitName': 'Shanghai International Circuit', 'Location': {'lat': '31.3389', 'long': '121.22', 'locality': 'Shanghai', 'country': 'China'}}",,2013-04-14
2013,12:00:00Z,,,,Bahrain Grand Prix,4,http://en.wikipedia.org/wiki/2013_Bahrain_Grand_Prix,,"{'circuitId': 'bahrain', 'url': 'http://en.wikipedia.org/wiki/Bahrain_International_Circuit', 'circuitName': 'Bahrain International Circuit', 'Location': {'lat': '26.0325', 'long': '50.5106', 'locality': 'Sakhir', 'country': 'Bahrain'}}",,2013-04-21
2013,12:00:00Z,,,,Spanish Grand Prix,5,http://en.wikipedia.org/wiki/2013_Spanish_Grand_Prix,,"{'circuitId': 'catalunya', 'url': 'http://en.wikipedia.org/wiki/Circuit_de_Barcelona-Catalunya', 'circuitName': 'Circuit de Barcelona-Catalunya', 'Location': {'lat': '41.57', 'long': '2.26111', 'locality': 'Montmeló', 'country': 'Spain'}}",,2013-05-12
2013,12:00:00Z,,,,Monaco Grand Prix,6,http://en.wikipedia.org/wiki/2013_Monaco_Grand_Prix,,"{'circuitId': 'monaco', 'url': 'http://en.wikipedia.org/wiki/Circuit_de_Monaco', 'circuitName': 'Circuit de Monaco', 'Location': {'lat': '43.7347', 'long': '7.42056', 'locality': 'Monte-Carlo', 'country': 'Monaco'}}",,2013-05-26
2013,18:00:00Z,,,,Canadian Grand Prix,7,http://en.wikipedia.org/wiki/2013_Canadian_Grand_Prix,,"{'circuitId': 'villeneuve', 'url': 'http://en.wikipedia.org/wiki/Circuit_Gilles_Villeneuve', 'circuitName': 'Circuit Gilles Villeneuve', 'Location': {'lat': '45.5', 'long': '-73.5228', 'locality': 'Montreal', 'country': 'Canada'}}",,2013-06-09
2013,12:00:00Z,,,,British Grand Prix,8,http://en.wikipedia.org/wiki/2013_British_Grand_Prix,,"{'circuitId': 'silverstone', 'url': 'http://en.wikipedia.org/wiki/Silverstone_Circuit', 'circuitName': 'Silverstone Circuit', 'Location': {'lat': '52.0786', 'long': '-1.01694', 'locality': 'Silverstone', 'country': 'UK'}}",,2013-06-30
2013,12:00:00Z,,,,German Grand Prix,9,http://en.wikipedia.org/wiki/2013_German_Grand_Prix,,"{'circuitId': 'nurburgring', 'url': 'http://en.wikipedia.org/wiki/N%C3%BCrburgring', 'circuitName': 'Nürburgring', 'Location': {'lat': '50.3356', 'long': '6.9475', 'locality': 'Nürburg', 'country': 'Germany'}}",,2013-07-07
2013,12:00:00Z,,,,Hungarian Grand Prix,10,http://en.wikipedia.org/wiki/2013_Hungarian_Grand_Prix,,"{'circuitId': 'hungaroring', 'url': 'http://en.wikipedia.org/wiki/Hungaroring', 'circuitName': 'Hungaroring', 'Location': {'lat': '47.5789', 'long': '19.2486', 'locality': 'Budapest', 'country': 'Hungary'}}",,2013-07-28
2013,12:00:00Z,,,,Belgian Grand Prix,11,http://en.wikipedia.org/wiki/2013_Belgian_Grand_Prix,,"{'circuitId': 'spa', 'url': 'http://en.wikipedia.org/wiki/Circuit_de_Spa-Francorchamps', 'circuitName': 'Circuit de Spa-Francorchamps', 'Location': {'lat': '50.4372', 'long': '5.97139', 'locality': 'Spa', 'country': 'Belgium'}}",,2013-08-25
2013,12:00:00Z,,,,Italian Grand Prix,12,http://en.wikipedia.org/wiki/2013_Italian_Grand_Prix,,"{'circuitId': 'monza', 'url': 'http://en.wikipedia.org/wiki/Autodromo_Nazionale_Monza', 'circuitName': 'Autodromo Nazionale di Monza', 'Location': {'lat': '45.6156', 'long': '9.28111', 'locality': 'Monza', 'country': 'Italy'}}",,2013-09-08
2013,12:00:00Z,,,,Singapore Grand Prix,13,http://en.wikipedia.org/wiki/2013_Singapore_Grand_Prix,,"{'circuitId': 'marina_bay', 'url': 'http://en.wikipedia.org/wiki/Marina_Bay_Street_Circuit', 'circuitName': 'Marina Bay Street Circuit', 'Location': {'lat': '1.2914', 'long': '103.864', 'locality': 'Marina Bay', 'country': 'Singapore'}}",,2013-09-22
2013,06:00:00Z,,,,Korean Grand Prix,14,http://en.wikipedia.org/wiki/2013_Korean_Grand_Prix,,"{'circuitId': 'yeongam', 'url': 'http://en.wikipedia.org/wiki/Korean_International_Circuit', 'circuitName': 'Korean International Circuit', 'Location': {'lat': '34.7333', 'long': '126.417', 'locality': 'Yeongam County', 'country': 'Korea'}}",,2013-10-06
2013,06:00:00Z,,,,Japanese Grand Prix,15,http://en.wikipedia.org/wiki/2013_Japanese_Grand_Prix,,"{'circuitId': 'suzuka', 'url': 'http://en.wikipedia.org/wiki/Suzuka_Circuit', 'circuitName': 'Suzuka Circuit', 'Location': {'lat': '34.8431', 'long': '136.541', 'locality': 'Suzuka', 'country': 'Japan'}}",,2013-10-13
2013,09:30:00Z,,,,Indian Grand Prix,16,http://en.wikipedia.org/wiki/2013_Indian_Grand_Prix,,"{'circuitId': 'buddh', 'url': 'http://en.wikipedia.org/wiki/Buddh_International_Circuit', 'circuitName': 'Buddh International Circuit', 'Location': {'lat': '28.3487', 'long': '77.5331', 'locality': 'Uttar Pradesh', 'country': 'India'}}",,2013-10-27
2013,13:00:00Z,,,,Abu Dhabi Grand Prix,17,http://en.wikipedia.org/wiki/2013_Abu_Dhabi_Grand_Prix,,"{'circuitId': 'yas_marina', 'url': 'http://en.wikipedia.org/wiki/Yas_Marina_Circuit', 'circuitName': 'Yas Marina Circuit', 'Location': {'lat': '24.4672', 'long': '54.6031', 'locality': 'Abu Dhabi', 'country': 'UAE'}}",,2013-11-03
2013,19:00:00Z,,,,United States Grand Prix,18,http://en.wikipedia.org/wiki/2013_United_States_Grand_Prix,,"{'circuitId': 'americas', 'url': 'http://en.wikipedia.org/wiki/Circuit_of_the_Americas', 'circuitName': 'Circuit of the Americas', 'Location': {'lat': '30.1328', 'long': '-97.6411', 'locality': 'Austin', 'country': 'USA'}}",,2013-11-17
2013,16:00:00Z,,,,Brazilian Grand Prix,19,http://en.wikipedia.org/wiki/2013_Brazilian_Grand_Prix,,"{'circuitId': 'interlagos', 'url': 'http://en.wikipedia.org/wiki/Aut%C3%B3dromo_Jos%C3%A9_Carlos_Pace', 'circuitName': 'Autódromo José Carlos Pace', 'Location': {'lat': '-23.7036', 'long': '-46.6997', 'locality': 'São Paulo', 'country': 'Brazil'}}",,2013-11-24
